"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
234915,11,-122.344594,47.617381,2,2,1,1870,811,1059,11,6,5,133,50,83,127,68,59,130,63,67,13,8,5,421,196,225,55,18,37,910,367,543,70,35,35,18,9,27,1843,29,8056,6375,766,915,"13965","0","490","13965","0","490","13965","0","490","12167","0","735","12167","0","735","12167","0","735",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","13680","0","13680","13680","0","13680","14100","0","14100","14589","0","14589",".",".","13680","0","13680","13680","0","13680","14100","0","14100","14589","0","14589",".",".","13680","0","13680","13680","0","13680","14100","0","14100","14589","0","14589",".",".","930","942","702","762",".",".",".","11613",".",".",".","1950","10500","10650","16512","17868","3474","3525","3735","1950","3690","3744","3462","1950"
234933,12,-122.651257,45.636133,2,2,1,9068,3643,5425,46,13,33,545,220,325,264,110,154,1385,536,849,67,22,45,5616,2260,3356,663,269,394,417,187,230,65,26,39,626,62,688,8380,17,27204,10506,12687,4011,"4306","326","130","4306","326","130","10054","326","234",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3631","326","3957","4203","326","4529","4203","326","4529","4306","326","4632",".",".","3631","326","3957","4203","326","4529","4203","326","4529","4306","326","4632",".",".","9392","326","9718","9807","326","10133","9807","326","10133","10054","326","10380",".",".","870","870","702","762",".",".",".",".",".",".",".",".","10440","10440","16512","17868","3510","3510","3795","3960","3030","3030","3522","3822"
234951,13,-122.497873,47.176084,2,2,1,4286,1636,2650,21,8,13,296,104,192,552,185,367,647,239,408,71,17,54,1903,777,1126,440,144,296,332,151,181,24,11,13,113,8,121,4165,17,12858,1146,4722,6990,"5740","894","124","5740","894","124","5740","894","124",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5040","700","5740","5040","700","5740","5277","632","5909","5740","894","6634",".",".","5040","700","5740","5040","700","5740","5277","632","5909","5740","894","6634",".",".","5040","700","5740","5040","700","5740","5277","632","5909","5740","894","6634",".",".","840","840","840","840",".",".",".",".",".",".",".",".","9690","9690","9690","17585","3210","3210","3735","3210","3390","3390","3744","3210"
234979,21,-119.12103,46.25216,2,2,1,8250,3612,4638,29,18,11,199,73,126,115,54,61,3809,1401,2408,10,4,6,3397,1707,1690,314,138,176,365,209,156,12,8,4,198,13,211,8039,17,24750,5598,13695,5457,"5514","680","124","5514","680","124","7559","680","184",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5088","667","5755","5088","667","5755","5319","640","5959","5514","680","6194",".",".","5088","667","5755","5088","667","5755","5319","640","5959","5514","680","6194",".",".","6817","667","7484","6817","667","7484","7098","640","7738","7559","680","8239",".",".","840","800","942","702","9920","9980","9980","10450","2280","2325","2605","2753","9975","10250","10250","11202","3400","3645","3920","4100","4095","4280","4450","4625"
235024,11,-122.336238,47.618174,2,2,1,458,158,300,6,3,3,19,5,14,22,9,13,12,4,8,0,0,0,291,99,192,46,14,32,49,20,29,13,4,9,33,31,64,394,17,1374,0,198,1176,"38316","1576","1597","38316","1576","1597","38316","1576","1597",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","32964","1236","34200","33956","1530","35486","35314","1530","36844","38316","1597","39913",".",".","32964","1236","34200","33956","1530","35486","35314","1530","36844","38316","1597","39913",".",".","32964","1236","34200","33956","1530","35486","35314","1530","36844","38316","1597","39913",".",".","1800","1800","1800","1800","13036","13416","13980","15760","2998","2800","2800","2800","13036","13416","13980","15760","2998","2800","2800","2800","2998","2800","2800","2800"
235097,31,-117.583808,47.490667,2,2,1,12307,5316,6991,213,88,125,318,138,180,459,233,226,1780,737,1043,104,45,59,7001,3045,3956,859,372,487,1506,623,883,67,35,32,103,0,103,12204,29,46837,10384,18124,18329,"7294","1059","243","7294","1059","243","24833","1059","828","12698","1059","423","12698","1059","423","28043","1059","935",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6707","1026","7733","6896","1026","7922","7104","1035","8139","7294","1059","8353",".",".","6707","1026","7733","6896","1026","7922","7104","1035","8139","7294","1059","8353",".",".","24676","1026","25702","24722","1026","25748","25494","1035","26529","24833","1059","25892",".",".","930","942","800","798","13480","13060","13739","14880","3075","3132","3867","3867","10500","10500","10500","14880","3468","3525","3867","3867","3216","3132","3867","3867"
235103,21,-122.327598,47.816376,2,2,1,9553,4365,5188,56,23,33,1538,719,819,841,394,447,1242,509,733,40,21,19,3720,1669,2051,728,330,398,697,323,374,691,377,314,658,43,701,8852,17,28659,7155,13146,8358,"4073","595","124","4073","595","124","9958","595","318",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3727","380","4107","3826","383","4209","3925","357","4282","4074","595","4669",".",".","3727","380","4107","3826","383","4209","3927","357","4284","4074","595","4669",".",".","9118","380","9498","9363","383","9746","9747","357","10104","9958","595","10553",".",".","930","942","702","762","11118","11274","11274","19422","1980","2013","3462","3750","11118","11274","19747","17868","3714","3774","3462","3888","3216","3273","3462","3750"
235149,12,-122.204736,48.006626,2,2,1,11575,4988,6587,74,26,48,1070,451,619,458,205,253,1817,680,1137,55,21,34,5983,2641,3342,829,367,462,1087,484,603,202,113,89,729,94,823,10752,17,34725,7785,12930,14010,"4046","255","123","4046","255","123","9925","255","317",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3717","255","3972","3807","255","4062","3897","255","4152","4046","255","4301",".",".","3717","255","3972","3807","255","4062","3897","255","4152","4046","255","4301",".",".","9108","255","9363","9342","255","9597","9576","255","9831","9925","255","10180",".",".","930","942","702","762","11118","12950","16512","17868","3714","3774","3735","3888","11118","12950","16512","17686","3714","3774","3735","3888","3216","3273","3462","3750"
235167,22,-122.977492,47.07382,2,2,1,2336,902,1434,77,18,59,74,35,39,133,44,89,314,108,206,13,5,8,1399,568,831,157,57,100,169,67,102,0,0,0,0,0,0,0,29,7612,749,2779,4084,"7845","1154","262","7845","1154","262","29826","1154","994","12402","755","413","12402","755","413","27882","755","929",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7185","1140","8325","7389","1140","8529","7596","1154","8750","7845","1154","8999",".",".","7185","1140","8325","7389","1140","8529","7596","1154","8750","7845","1154","8999",".",".","27375","1140","28515","28032","1140","29172","28905","1154","30059","29826","1154","30980",".",".","900","900","900","900","12735","13149","13806","16451","3525","3525","3565","3454","12735","13149","13806","16451","3525","3525","3565","3454","7406","7530","7765","7896"
235237,13,-122.570935,47.172082,2,2,1,10153,3853,6300,46,14,32,823,352,471,1020,414,606,1871,679,1192,158,50,108,4471,1678,2793,1251,427,824,315,149,166,198,90,108,560,0,560,9593,17,30459,13740,13629,3090,"4074","612","124","4074","612","124","4599","612","141",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3726","447","4173","3825","531","4356","3927","612","4539","4074","612","4686",".",".","3726","447","4173","3825","531","4356","3927","612","4539","4074","612","4686",".",".","4180","447","4627","4287","531","4818","4290","612","4902","4599","612","5211",".",".","1000","1000","1000","1000","9690","11190","12085","13293","3570","3570","3570","3970","10500","10650","16512","18000","3570","3570","3570","3970","3570","3570","3570","3970"
235316,12,-117.400625,47.666531,2,2,1,5453,2516,2937,30,10,20,359,149,210,67,25,42,679,286,393,17,8,9,3497,1630,1867,406,189,217,180,80,100,218,139,79,14,26,40,5413,29,21713,2172,6011,13530,"52540","960","1750","52540","960","1750","52540","960","1750","19841","403","1033","19841","403","1033","19841","403","1033",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","52574","215","52574","215","46060","860","46920","47560","910","48470","49800","935","50735","52540","960","53500",".",".","46060","860","46920","47560","910","48470","49800","935","50735","52540","960","53500",".",".","46060","860","46920","47560","910","48470","49800","935","50735","52540","960","53500",".",".","1196","1212","1278","1382","12951","13192","13794","15080","3735","3787","3900","4287","12951","10887","16055","18343","3735","3787","3900","4287","3735","3787","3900","4287"
235334,41,-123.803068,46.953881,2,2,1,2157,1063,1094,55,19,36,45,22,23,79,67,12,351,156,195,7,4,3,1259,576,683,171,85,86,190,134,56,0,0,0,121,8,129,2028,17,6471,1425,2796,2250,"4074","677","124","4074","677","124","9952","677","318",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3727","569","4296","3826","677","4503","3928","677","4605","4074","677","4751",".",".","3727","569","4296","3826","677","4503","3928","677","4605","4074","677","4751",".",".","9118","569","9687","9363","677","10040","9607","677","10284","9952","677","10629",".",".","930","942","942","1125",".",".",".",".",".",".",".",".","11118","11274","11274","12966","3714","3774","3774","4341","3684","3774","3774","4341"
235343,13,-122.175819,47.313648,2,2,1,9349,4505,4844,54,20,34,1303,632,671,786,340,446,1245,510,735,80,28,52,3287,1572,1715,763,320,443,867,524,343,964,559,405,290,35,325,9024,17,28047,6579,15507,5961,"4074","506","124","4074","506","124","4599","506","141",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3727","506","4233","3826","506","4332","3928","506","4434","4074","506","4580",".",".","3727","506","4233","3826","506","4332","3928","506","4434","4074","506","4580",".",".","4188","506","4694","4288","506","4794","4410","506","4916","4599","506","5105",".",".","930","930","702","762",".",".",".",".",".",".",".",".","11118","11118","16512","17868","3714","3714","3735","3888","3462","3462","3462","3750"
235422,41,-120.394972,46.3748,2,2,1,881,217,664,118,31,87,6,2,4,6,3,3,647,156,491,0,0,0,75,18,57,12,4,8,16,2,14,1,1,0,0,0,0,881,18,2841,309,1074,1458,"19920","0","830","19920","0","830","19920","0","830","10020","0","835","10020","0","835","10020","0","835",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","18192","140","18332","18360","140","18500","19500","0","19500","19920","0","19920",".",".","18192","140","18332","18360","140","18500","19500","0","19500","19920","0","19920",".",".","18192","140","18332","18360","140","18500","19500","0","19500","19920","0","19920",".",".","930","942","942","942",".",".",".",".",".",".",".",".","10494","10650","16512","17868","4034","3983","3736","3736","3842","3794","3736","3736"
235431,21,-122.303064,47.388231,2,2,1,7048,2572,4476,29,7,22,1341,563,778,1410,497,913,1314,402,912,92,31,61,1599,550,1049,529,205,324,380,166,214,354,151,203,414,26,440,6608,17,21144,5424,11319,4401,"3633","990","97","3633","990","97","3633","1523","97",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3351","880","4231","3445","899","4344","3527","931","4458","3633","990","4623",".",".","3351","880","4231","3445","899","4344","3527","931","4458","3633","990","4623",".",".","3351","1340","4691","3445","1368","4813","3527","1421","4948","3633","1523","5156",".",".","930","942","702","702","10394","10420","17952","13026","3702","3774","3462","3462","11118","11274","16512","16512","3702","3774","3735","3462","3228","3273","3462","3462"
235547,21,-122.251708,47.729935,2,2,1,88,12,76,0,0,0,3,0,3,1,1,0,5,0,5,3,0,3,67,9,58,6,2,4,2,0,2,1,0,1,1,0,1,87,29,1748,156,0,1592,"29820","306","839","29820","306","839","29820","306","839","29820","408","839","29820","408","839","29820","408","839",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
235671,12,-122.44683,47.251743,2,2,1,6574,4115,2459,59,33,26,506,301,205,424,217,207,802,488,314,71,42,29,3258,2081,1177,443,270,173,1003,681,322,8,2,6,516,6,522,6052,17,19722,3162,4320,12240,"4131","1438","144","4131","1438","144","10080","1438","327",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5368","1260","6628","5071","1445","6516","3984","1377","5361","4131","1438","5569",".",".","5368","1260","6628","5071","1445","6516","3984","1377","5361","4131","1438","5569",".",".","14993","1260","16253","11838","1445","13283","9733","1377","11110","10080","1438","11518",".",".","1041","1151","1151","1200",".",".",".",".",".",".",".",".","11294","13017","13017","17952","3770","4308","4308","4735","3570","3840","4000","4435"
235699,21,-122.167131,47.705077,2,2,1,4320,1733,2587,22,11,11,553,160,393,246,92,154,643,237,406,11,7,4,1892,813,1079,247,108,139,508,218,290,198,87,111,257,13,270,4050,17,12960,2451,5313,5196,"3195","1961","143","3195","1961","143","8548","2469","306",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2947","1563","4510","3029","1580","4609","3102","1608","4710","3195","1961","5156",".",".","2947","1563","4510","3029","1580","4609","3102","1608","4710","3195","1961","5156",".",".","7884","2016","9900","8105","2041","10146","8299","2091","10390","8548","2469","11017",".",".","1101","1101","1119","1221",".",".",".",".",".",".",".",".","11118","11118","11274","12366","3714","3714","3774","3930","3216","3216","3516","3627"
235750,13,-122.935928,46.14214,2,2,1,3338,980,2358,31,12,19,90,15,75,67,24,43,425,124,301,12,3,9,2340,695,1645,226,57,169,117,45,72,30,5,25,179,22,201,3137,17,10014,2703,5169,2142,"3988","358","124","3988","358","124","5275","358","167",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3703","365","4068","3817","365","4182","3866","395","4261","3988","358","4346",".",".","3703","365","4068","3817","365","4182","3866","395","4261","3988","358","4346",".",".","4891","365","5256","5038","365","5403","5119","395","5514","5275","358","5633",".",".","930","942","702","762",".",".",".","17868",".",".",".","3888","11118","11274","16512","17868","3720","3774","3735","3888","3228","3273","3462","3750"
236072,11,-122.333584,47.698408,2,2,1,7707,3030,4677,24,10,14,860,334,526,840,299,541,995,353,642,28,13,15,2938,1253,1685,557,228,329,1185,419,766,280,121,159,653,68,721,6986,17,23121,9246,6105,7770,"4458","600","124","4458","600","124","4947","600","141",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4434","396","4830","4489","455","4944","4458","600","5058","4458","600","5058",".",".","4434","396","4830","4489","455","4944","4458","600","5058","4458","600","5058",".",".","4896","396","5292","4957","455","5412","4947","600","5547","4947","600","5547",".",".","930","942","702","702",".",".",".",".",".",".",".",".","11118","11274","17952","17952","4122","4182","3735","3735","3630","3681","3735","3735"
236133,21,-122.192763,47.657945,2,2,1,786,271,515,0,0,0,35,16,19,46,18,28,99,32,67,5,1,4,449,148,301,53,24,29,13,3,10,86,29,57,13,0,13,773,29,3042,138,519,2385,"35535","500","1480","35535","500","1480","35535","500","1480","20639","320","872","20639","320","872","20639","320","872",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","33500","480","33980","33500","480","33980","34500","500","35000","35535","500","36035",".",".","33500","480","33980","33500","480","33980","34500","500","35000","35535","500","36035",".",".","33500","480","33980","33500","480","33980","34500","500","35000","35535","500","36035",".",".","900","930","942","702","9420","9700","10140","10648","2600","2710","2766","3462","9420","9700","10140","10648","2600","2710","2766","3462","3360","2710","2900","7944"
236188,13,-122.635113,47.574769,2,2,1,7378,3334,4044,64,28,36,544,249,295,270,133,137,886,348,538,77,30,47,4074,1830,2244,731,297,434,665,387,278,67,32,35,498,51,549,6829,17,22134,5874,9912,6348,"4197","275","124","4197","275","124","9465","275","318",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3726","245","3971","3825","270","4095","3927","275","4202","3922","275","4197",".",".","3726","245","3971","3825","270","4095","3927","275","4202","3922","275","4197",".",".","9117","245","9362","9363","270","9633","9465","275","9740","9465","275","9740",".",".","1275","1295","1350","708","10385","10400","10500","10500","3975","4000","4200","4200","10555","10555","10700","10700","4000","4000","4200","4200","3600","3700","3800","3800"
236230,21,-122.440421,47.14516,2,2,1,2473,896,1577,16,6,10,279,92,187,109,35,74,436,137,299,47,20,27,1236,465,771,263,108,155,37,13,24,50,20,30,13,82,95,2378,29,8515,113,2425,5977,"49472","800","1546","49472","800","1546","49472","800","1546","32476","575","1050","32476","575","1050","32476","575","1050",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","45440","1410","46850","46816","1410","48226","49472","1456","50928","49472","1492","50964","0",".","45440","1410","46850","46816","1410","48226","49472","1456","50928","49472","1492","50964","0",".","45440","1410","46850","46816","1410","48226","49472","1456","50928","49472","1492","50964","0",".","930","942","702","762","11150","11482","11826","12446","2880","2913","2448","2665","11150","11482","11826","12446","2880","2913","2448","2665","3216","3273","3462","3771"
236258,33,-123.412865,48.101295,2,2,1,2309,868,1441,120,42,78,65,15,50,75,53,22,260,94,166,8,1,7,1351,495,856,184,62,122,201,80,121,45,26,19,164,26,190,2119,17,6927,2121,2568,2238,"4074","512","123","4074","512","123","4599","512","141",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3727","491","4218","3826","491","4317","3927","512","4439","4074","512","4586",".",".","3727","491","4218","3826","491","4317","3927","512","4439","4074","512","4586",".",".","4180","491","4671","4288","491","4779","4407","512","4919","4599","512","5111",".",".","930","942","702","762",".",".",".",".",".",".",".",".","10494","10650","16512","17868","3600","3651","3735","4083","3468","3911","3462","3930"
236328,12,-122.478982,47.26308,2,2,1,1769,754,1015,6,2,4,124,50,74,54,28,26,204,86,118,11,5,6,1156,493,663,153,65,88,50,20,30,11,5,6,0,0,0,1769,29,6011,24,220,5767,"59340","560","1874","59340","560","1874","59340","560","1874","38401","275","1278","38401","275","1278","38401","275","1278",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","52495","280","52775","55390","280","55670","57330","296","57626","59340","560","59900",".",".","52495","280","52775","55390","280","55670","57330","296","57626","59340","560","59900",".",".","52495","280","52775","55390","280","55670","57330","296","57626","59340","560","59900",".",".","1000","1000","1000","1000","13480","13950","14430","15040","2406","2514","2514","2624","13480","13950","14430","15040","2406","2514","2514","2624","2406","2514","2514","2624"
236382,12,-122.176303,47.489206,2,2,1,4949,3344,1605,26,20,6,589,310,279,572,256,316,782,460,322,44,28,16,1336,930,406,314,172,142,1270,1162,108,16,6,10,183,13,196,4753,17,14847,2184,4656,8007,"4673","2050","125","4673","2050","125","5207","2050","142",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3781","1890","5671","3781","1890","5671","3882","1902","5784","4673","2050","6723",".",".","3781","1890","5671","3781","1890","5671","3882","1902","5784","4673","2050","6723",".",".","4241","1890","6131","4241","1890","6131","4350","1902","6252","5207","2050","7257",".",".","930","942","942","942",".",".",".",".",".",".",".",".","11118","11274","11274","11274","3714","3774","3774","3774","3216","3273","3273","3273"
236452,13,-122.816354,47.041068,2,2,1,1534,666,868,13,5,8,166,73,93,123,60,63,338,166,172,89,31,58,570,238,332,186,70,116,14,6,8,35,17,18,11,0,11,1523,29,5230,137,2540,2553,"43600","610","1453","43600","610","1453","43600","610","1453","16152","100","1346","16152","100","1346","16152","100","1346",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","39500","440","39940","40210","480","40690","41660","560","42220","43600","610","44210",".",".","39500","440","39940","40210","480","40690","41660","560","42220","43600","610","44210",".",".","39500","440","39940","40210","480","40690","41660","560","42220","43600","610","44210",".",".","1000","1000","1000","1000","12410","12850","13840","13980","3000","3000","3000","3000","10510","10778","10848","11440","3000","3000","3000","3000","3000","3000","3000","3000"
236504,11,-122.352672,47.5475,2,2,1,7517,5381,2136,42,29,13,756,442,314,803,422,381,988,655,333,69,49,20,2767,2135,632,498,319,179,1441,1251,190,153,79,74,649,21,670,6847,17,22551,4329,4362,13860,"4458","407","124","4458","407","124","4947","407","141",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3727","487","4214","4344","487","4831","4458","407","4865","4458","407","4865",".",".","3727","487","4214","4344","487","4831","4458","407","4865","4458","407","4865",".",".","3727","487","4214","4344","487","4831","4947","407","5354","4947","407","5354",".",".","845","845","845","845",".",".",".",".",".",".",".",".","10383","10383","10383","10383","3493","3493","3214","3214","3214","3214","3214","3214"
236513,11,-122.321231,47.616748,2,2,1,8115,3386,4729,22,11,11,1390,557,833,1358,536,822,889,376,513,40,20,20,2171,958,1213,650,254,396,694,241,453,901,433,468,526,100,626,7489,17,24345,6855,11067,6423,"4458","600","124","4458","600","124","4947","600","141",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3727","326","4053","4344","326","4670","4458","407","4865","4458","407","4865",".",".","3727","326","4053","4344","326","4670","4458","407","4865","4458","407","4865",".",".","3727","326","4053","4344","326","4670","4947","407","5354","4947","407","5354",".",".","865","865","900","900",".",".",".",".",".",".",".",".","10568","10568","12321","17952","3553","3553","3579","3579","3059","3059","3579","3579"
236577,11,-122.361667,47.650214,2,2,1,2682,895,1787,8,0,8,405,157,248,203,75,128,455,135,320,17,3,14,1061,330,731,264,82,182,98,43,55,171,70,101,0,0,0,2682,29,9710,535,1657,7518,"37965","849","1055","37965","849","1055","37965","849","1055","20520","330","899","20520","330","899","20520","330","899",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","46728","516","47244","35100","546","35646","36504","654","37158","37965","849","38814",".",".","46728","516","47244","35100","546","35646","36504","654","37158","37965","849","38814",".",".","46728","516","47244","35100","546","35646","36504","654","37158","37965","849","38814",".",".","930","942","708","768","12687","13404","14409","15498","3783","3774","3462","3888","12687","13404","14409","15498","3783","3774","3462","3888","3783","3774","3462","3888"
236595,11,-122.318851,47.608859,2,2,1,4439,1734,2705,9,2,7,1108,450,658,240,93,147,637,214,423,48,15,33,1501,538,963,415,172,243,62,32,30,419,218,201,0,0,0,4439,29,20347,8,10287,10052,"53235","1050","1183","53235","1050","1183","53235","1050","1183","15012","783","841","15012","783","841","15012","783","841",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","56340","833","56340","833","47565","825","48390","48510","825","49335","50328","996","51324","53235","1050","54285",".",".","47565","825","48390","48510","825","49335","50328","996","51324","53235","1050","54285",".",".","47565","825","48390","48510","825","49335","50328","996","51324","53235","1050","54285",".",".","1200","1200","900","762","12780","13035","13524","14748","3600","3600","4050","3818","12780","13035","13524","14748","3600","3600","4050","3818","3600","3600","4050","3818"
